Y,T,prevearn,age,married,hrwage,black,hispanic,hsorged,yrs_educ,selection
25993,1,0,46,0,582,0,0,1,12,0
35037,1,2444.656006,36,0,422,0,0,1,12,0
6684,1,4000,28,1,460,0,0,1,12,0
4011,0,5000,40,1,335,0,1,1,12,0
2118,0,6500,32,0,475,0,0,1,12,0
16864,1,219,31,0,365,1,0,1,13,0
2505,1,0,29,0,250,0,1,0,10,0
34,0,800,34,1,200,0,0,1,13,0
885,1,0,22,0,300,1,0,1,12,0
22455,0,6720,28,0,450,0,1,1,12,0
35600,0,120,22,0,2000,0,0,1,12,0
26295,1,2500,40,0,550,0,0,1,12,0
57554,1,2444.656006,41,0,340,0,0,1,16,0
419,0,2444.656006,35,0,725,0,0,1,12,0
3570,1,2444.656006,34,1,450,0,0,1,12,0
15915,1,1500,42,1,656,0,0,1,10,0
23742,1,2444.656006,30,1,600,0,0,0,8,0
20769,0,1100,33,0,400,0,0,1,12,0
68628,1,2000,23,0,708,0,0,1,13,0
12789,1,3000,26,0,360,0,0,1,13,0
26904,1,2444.656006,23,0,350,1,0,1,15,0
1305,1,4000,38,0,365,0,0,1,15,0
9691,1,2444.656006,31,1,370,0,0,0,10,1
24561,1,1800,24,1,335,1,0,1,13,0
26335,0,6000,29,0,462,0,0,1,12,0
11182,1,2444.656006,31,1,335,0,0,1,10,0
6382,1,9600,38,0,505,0,1,1,12,0
1128,0,0,24,0,335,0,0,1,17,0
19503,1,0,69,0,350,0,0,1,12,0
19614,1,600,34,0,350,0,0,0,11,1
20751,1,2444.656006,26,0,400,0,0,0,10,0
8730,1,1035,27,0,650,0,0,0,9,0
31948,1,520,38,0,550,0,0,1,12,0
28692,1,6000,28,1,350,0,0,1,12,1
23682,1,6900,44,0,350,0,1,0,12,0
17817,0,1700,41,0,494,0,0,1,16,0
27849,0,5925,30,0,475,0,0,1,13,0
0,1,0,28,0,350,0,1,1,9,0
0,0,0,42,0,533,1,0,1,12,0
29041,0,5700,39,0,500,0,0,1,10,0
300,0,412,39,0,350,1,0,0,11,0
41958,0,3216,30,0,335,1,0,1,7,0
20601,0,7200,40,0,375,0,1,0,7,0
59676,0,7000,26,1,612,0,0,1,12,0
675,1,509,25,0,375,0,0,1,9,0
789,1,0,22,0,500,1,0,0,11,0
0,1,0,38,0,450,0,0,1,8,0
0,0,0,32,0,550,1,0,1,12,0
21343,0,1376,22,0,430,0,1,1,14,0
16274,1,0,22,0,355,0,0,1,14,0
26850,1,6500,26,0,330,0,0,0,10,0
912,0,0,29,0,600,0,0,1,12,0
3220,0,2000,32,0,540,0,0,0,14,1
46101,1,0,23,0,613,0,0,1,12,0
8738,1,2444.656006,32,0,350,1,0,1,12,0
21214,0,3480,37,0,700,0,0,0,10,1
1683,1,0,45,0,500,0,1,1,12,0
54,1,2444.656006,26,0,410,1,0,1,13,0
16484,0,2444.656006,32,0,550,0,0,1,13,0
0,0,2444.656006,31,0,400,1,0,0,11,0
1761,1,1680,24,1,700,0,0,1,11,0
31418,1,1000,23,0,335,0,0,1,10,0
24010,1,135,45,0,1261,0,1,1,17,0
14067,1,2444.656006,26,1,350,0,0,1,12,0
15193,1,2444.656006,58,1,594,0,0,1,12,0
401,1,250,40,0,375,0,0,0,9,0
0,0,0,24,0,550,1,0,1,12,0
26992,0,3000,25,0,240,0,0,1,10,0
13200,1,0,67,0,500,0,0,1,12,0
54761,1,0,24,0,1000,1,0,1,13,0
51174,1,2444.656006,26,0,652,0,1,1,14,0
13957,1,0,40,1,585,1,0,1,8,0
4529,0,1000,22,0,395,0,0,0,8,0
23084,0,3952,49,0,380,0,0,1,11,0
3605,1,2444.656006,24,0,475,0,1,1,13,0
2844,1,2444.656006,45,0,450,0,0,1,11,1
3501,1,2444.656006,27,0,400,1,0,1,11,0
32709,1,2185,40,0,400,0,0,1,12,0
3009,0,0,34,0,450,1,0,1,12,0
16156,1,2444.656006,28,0,800,1,0,1,12,0
3606,0,0,26,0,435,0,0,0,8,1
0,1,0,50,0,460,0,0,1,9,1
8402,1,0,27,0,335,0,0,1,12,0
0,1,0,22,1,425,0,0,0,9,0
4401,0,0,27,0,625,0,1,0,10,0
3524,1,0,71,1,500,0,0,1,12,0
359,0,750,22,0,375,1,0,0,11,0
3117,0,500,31,0,495,0,1,1,15,1
31785,0,10000,41,0,530,0,0,1,12,0
18163,1,4300,35,0,400,0,0,1,12,0
746,1,0,32,0,360,0,1,1,12,0
14293,0,0,27,0,335,1,0,1,13,0
21707,0,0,26,0,350,0,0,1,14,0
771,1,0,34,0,201,0,0,1,12,0
13800,1,2444.656006,22,0,350,1,0,1,12,0
17316,1,0,27,1,500,0,0,1,12,0
9183,1,2444.656006,38,0,250,1,0,1,12,0
6,1,0,27,0,385,0,0,1,12,0
4011,1,0,37,0,335,0,1,1,12,0
6802,0,1600,42,0,750,1,0,1,8,0
6746,0,752,30,0,425,1,0,1,12,0
6436,1,0,23,0,650,0,0,1,9,0
26808,1,4500,26,0,625,0,0,0,9,1
25644,1,15545,23,0,1235,1,0,1,13,0
0,1,9900,28,0,770,0,0,1,15,0
5889,1,2500,24,0,400,1,0,1,12,0
11622,1,6000,29,0,276,0,0,1,12,0
523,0,0,61,1,400,0,0,1,14,0
10392,1,700,25,0,400,0,0,1,16,0
246,0,7000,33,0,550,0,0,1,9,0
20389,1,0,30,1,549,0,1,1,13,0
40434,0,2180,26,0,500,0,1,1,12,0
15538,0,6212,31,0,542,0,0,1,12,0
18492,1,2444.656006,49,0,335,0,0,1,10,0
19322,1,2444.656006,28,1,400,1,0,1,12,0
0,1,0,24,1,250,1,0,0,10,0
1458,0,3107,25,0,457,0,0,1,12,0
26458,0,4550,22,0,531,0,0,1,12,0
0,1,1603,55,1,450,0,0,1,12,0
4800,0,6760,30,0,225,0,0,1,12,0
1515,1,900,31,1,357,0,1,1,11,0
30388,1,6006,39,0,385,1,0,1,12,1
17538,1,5000,27,0,720,0,0,1,10,0
0,1,875,27,0,500,0,0,1,13,1
10518,1,0,50,0,429,0,0,1,14,0
7671,1,0,35,0,375,1,0,1,14,0
33192,1,0,35,0,350,0,0,1,13,0
9154,0,0,42,0,335,0,0,0,9,1
510,1,3400,46,1,525,0,0,1,12,0
0,1,2444.656006,40,1,385,0,0,1,11,0
2505,1,1290,24,1,600,0,0,1,12,0
0,0,397,30,0,335,1,0,0,10,1
2046,1,16800,30,0,676,1,0,1,16,0
19735,1,0,46,1,165,0,0,1,13,0
6567,0,2444.656006,23,1,4100,1,0,1,12,0
11476,0,2444.656006,22,0,500,0,0,0,12,0
1435,0,0,38,0,400,0,0,1,12,0
42567,1,15000,32,0,905,0,0,1,12,1
650,0,10000,27,0,417,0,0,1,13,0
41563,1,2444.656006,29,0,612,1,0,1,10,0
4746,1,0,31,0,500,1,0,1,12,0
236,1,1000,59,1,425,0,0,1,12,0
483,0,375,35,0,1877,0,0,1,13,0
1980,1,200,33,0,385,1,0,1,10,0
19935,1,10000,27,1,400,1,0,1,12,1
21202,0,5000,49,1,225,0,0,0,8,0
0,1,0,30,1,425,0,0,0,11,0
40417,1,4300,23,0,425,0,0,1,12,1
10433,1,2165,23,0,370,0,0,1,12,0
5667,1,5502,47,0,276,0,0,1,12,0
534,1,0,50,0,550,0,0,1,14,0
13526,1,2444.656006,29,0,450,1,0,1,12,0
0,0,5400,27,0,400,0,0,1,12,0
23904,1,0,43,0,365,1,0,1,12,0
0,0,0,29,1,500,0,0,1,12,1
26103,1,6000,27,1,725,0,0,1,9,0
1241,1,2444.656006,41,0,692,0,0,1,16,0
39116,1,7000,47,1,1184,0,0,1,14,0
2520,1,3000,22,0,500,1,0,1,12,0
21201,1,5760,36,0,400,0,0,1,12,0
17032,1,0,25,0,500,1,0,1,13,0
26186,1,6488,37,0,390,0,0,0,11,0
17653,1,1140,24,0,450,0,0,1,12,0
35868,0,10100,35,0,652,0,0,1,12,0
11634,1,1180,23,0,350,1,0,1,11,0
17959,1,7500,26,0,385,1,0,1,12,0
12249,1,0,30,0,400,0,0,1,12,0
15501,1,8000,30,0,619,0,0,0,9,1
2941,1,9200,22,0,475,0,0,1,12,0
28253,0,2444.656006,43,0,285,0,0,0,8,1
22089,0,5743,31,0,365,0,0,1,12,0
4494,0,0,38,0,1500,1,0,1,13,0
6065,1,2444.656006,26,0,435,0,0,1,9,0
16546,1,5000,58,1,550,0,0,1,14,0
27549,1,6192,53,0,430,0,0,1,12,0
3546,0,0,24,0,475,1,0,1,10,0
17160,1,0,44,1,400,0,0,1,12,0
2487,0,360,26,0,375,1,0,1,13,0
30997,0,3500,26,0,350,1,0,1,12,0
14361,1,3500,22,0,400,0,1,0,12,0
4571,1,400,25,0,570,1,0,1,12,0
5217,1,9898,23,1,400,1,0,1,12,0
260,0,2144,54,0,335,0,1,1,11,0
465,0,2460,22,1,410,0,0,1,12,0
0,1,2444.656006,35,0,335,0,0,0,8,0
21228,0,0,49,1,335,0,0,1,10,0
0,1,160,43,1,335,0,0,0,9,0
25107,1,0,24,0,345,1,0,1,16,0
2577,1,256,30,1,350,0,0,1,12,0
8358,1,3925,29,0,450,0,0,0,9,0
669,1,310,55,1,275,0,0,1,13,0
33460,1,1100,29,0,615,0,0,1,12,0
3572,1,218,26,1,335,0,0,0,10,0
3336,0,1600,34,1,490,0,0,1,12,1
6038,1,0,29,0,1000,1,0,1,12,0
12518,1,2130,58,1,355,0,0,0,8,0
25076,0,8000,32,0,425,0,0,1,12,0
253,1,1500,28,0,1000,0,0,1,12,0
0,1,3442,47,1,475,0,0,1,15,0
11100,0,2444.656006,28,0,900,0,0,0,10,0
0,0,2444.656006,30,0,650,0,0,1,12,1
78150,0,16000,38,0,500,0,0,1,12,0
37821,1,4600,33,0,460,0,1,1,13,0
12509,1,2658,27,0,210,0,0,1,12,0
7085,0,200,25,0,150,0,0,0,10,1
4556,1,1366,51,0,340,0,0,1,12,1
49911,1,6000,31,0,440,1,0,1,11,0
41190,1,1448,24,0,425,0,0,1,13,0
0,1,0,37,1,1200,0,0,1,12,0
16824,1,0,22,0,525,0,0,1,12,0
1351,1,444,32,0,400,0,0,0,10,0
24763,1,2444.656006,27,0,600,1,0,1,12,0
2763,1,3000,28,0,350,0,0,1,12,0
27,1,2444.656006,52,0,350,0,0,1,12,0
10990,1,0,58,1,335,1,0,1,13,0
861,1,3000,35,0,559,1,0,1,12,0
0,0,0,24,0,410,0,0,1,11,0
9677,0,5000,25,0,400,0,0,1,12,0
28716,1,0,36,0,450,0,0,1,11,0
5855,0,3000,27,0,500,0,0,1,12,0
19374,1,0,37,0,355,0,1,1,12,0
4911,0,2444.656006,36,0,325,0,0,1,9,0
13894,1,9720,29,1,595,0,0,0,9,0
5970,1,7079,30,0,600,0,0,1,14,0
15384,1,1540,31,0,350,1,0,1,9,0
21195,1,2600,23,0,335,0,0,1,12,0
1467,0,4000,38,0,500,1,0,0,10,0
12656,1,500,27,1,201,0,0,1,12,1
0,1,0,23,1,400,0,1,0,8,0
3301,1,0,26,0,335,1,0,1,12,0
51690,1,69,28,1,380,0,0,1,12,0
0,1,0,51,0,284,0,0,0,8,0
237,0,0,39,0,400,0,0,1,12,0
1824,1,2444.656006,33,0,350,1,0,1,12,0
16291,1,7741,26,0,400,0,0,1,11,0
4866,0,1000,24,0,450,0,0,1,12,0
0,1,2897,32,1,400,0,0,1,12,0
7218,1,2605,39,0,385,0,0,1,9,0
22362,1,5630,56,1,500,0,0,1,12,0
4458,1,2444.656006,24,0,350,0,0,0,9,0
40,1,9600,32,1,600,0,0,1,12,1
1239,0,1260,26,0,450,1,0,1,15,0
6649,1,4200,50,1,446,0,0,1,12,0
0,1,1440,36,0,450,0,0,1,12,0
17142,1,0,27,0,935,0,0,1,8,0
675,1,0,51,0,400,0,0,0,11,0
8980,1,0,24,0,400,0,0,1,11,1
36277,0,6000,27,0,445,0,0,1,11,0
15932,0,1917,57,0,350,0,0,1,12,0
1477,0,9600,38,1,400,0,0,1,12,0
16617,1,0,27,0,335,0,0,1,16,0
4701,1,3300,28,1,509,0,0,0,11,0
17589,1,2743,32,0,375,1,0,1,12,1
19694,0,1500,28,0,350,0,0,1,12,0
7464,0,144,26,1,450,0,0,1,12,0
6104,1,4500,49,0,375,1,0,0,10,0
542,1,1249,48,1,335,0,0,0,10,0
40851,1,3000,52,0,500,0,0,1,12,0
123,1,0,26,0,335,0,0,1,8,0
3027,1,2444.656006,28,0,335,0,0,0,9,0
7739,1,0,46,1,350,0,0,1,12,0
20945,1,7265,26,1,464,0,0,0,10,0
37031,0,2444.656006,56,0,500,0,0,1,13,0
12348,1,2444.656006,34,0,335,0,0,1,12,1
4608,1,3000,25,0,405,1,0,1,13,0
14751,1,0,29,0,335,1,0,0,11,0
16143,0,4500,45,0,440,0,0,1,12,0
34001,1,8830,24,0,201,0,0,1,12,0
10649,1,2444.656006,37,0,400,0,0,0,10,1
726,0,0,25,1,335,0,0,0,9,0
0,1,170,33,0,400,0,0,1,14,0
6549,1,0,25,0,550,0,0,1,8,0
1987,0,0,24,1,350,0,0,0,8,1
0,1,2444.656006,35,0,400,0,1,0,13,0
0,0,2444.656006,62,0,425,1,0,0,8,0
0,0,0,23,0,186,0,0,1,11,0
21531,0,1100,22,1,415,0,0,1,12,0
46224,1,10000,27,0,495,1,0,1,12,0
7137,0,275,32,0,400,0,0,1,8,0
26448,0,4400,25,0,500,0,0,0,13,0
578,1,3500,32,0,365,0,0,1,12,0
28801,1,160,34,0,400,1,0,0,7,0
4551,0,10000,34,1,600,0,0,1,9,0
10542,0,3400,27,0,435,0,0,1,12,0
12086,0,89,26,0,291,1,0,0,8,0
27133,1,0,43,1,410,0,0,0,9,0
12230,1,2444.656006,23,0,400,1,0,0,11,1
0,1,2240,24,0,700,0,1,1,10,0
2235,1,0,49,1,350,0,0,0,9,1
4094,1,0,27,0,50,0,0,1,12,1
16313,1,2444.656006,52,0,300,0,0,1,9,1
2397,1,8000,34,0,536,0,1,1,12,0
7264,0,3000,24,0,365,0,0,1,13,0
2469,1,0,38,0,87,0,0,1,12,0
4758,1,200,23,0,500,0,1,1,11,0
10438,1,10800,27,0,750,0,0,1,17,0
13914,0,0,41,0,425,1,0,1,12,0
23289,1,50,23,0,50,0,0,1,12,0
4515,1,75,27,0,425,0,0,0,9,1
42275,1,3600,31,0,400,0,0,1,10,0
22956,1,2040,26,0,600,0,0,1,14,0
29781,1,0,33,0,365,0,0,1,12,0
24261,0,3892,31,0,400,1,0,1,16,0
8364,0,8597,24,1,700,1,0,1,12,0
35047,0,0,24,0,385,0,0,0,9,0
26925,0,2444.656006,27,0,475,0,0,1,12,1
4335,1,0,38,0,360,0,0,1,8,0
3564,1,2444.656006,26,0,475,1,0,0,11,1
23312,1,2500,37,0,450,0,0,1,12,0
7408,1,1100,40,0,475,0,0,1,10,0
37838,1,2444.656006,32,1,600,0,0,1,12,0
9486,0,0,29,0,325,1,0,1,10,0
0,0,0,43,0,460,0,0,0,10,0
33387,1,0,31,1,350,0,0,1,13,0
36767,1,3828,29,0,435,0,0,1,12,0
19776,1,5628,23,1,335,1,0,1,12,1
2741,0,0,45,1,365,0,0,1,7,1
1017,1,0,24,0,475,1,0,1,12,0
9516,0,5700,49,0,410,0,0,0,10,0
4278,1,600,35,1,425,0,1,1,12,0
34977,0,0,27,0,380,1,0,1,12,0
4983,1,6000,35,0,412,1,0,1,12,0
20061,0,8500,29,0,550,0,0,1,12,1
5493,0,0,33,0,768,0,1,1,8,0
5922,1,2444.656006,34,0,503,1,0,1,10,1
10584,0,2444.656006,33,1,965,0,0,1,12,0
14471,1,2444.656006,27,0,550,1,0,1,12,0
24336,0,4094,37,0,367,0,0,1,12,0
4774,0,1000,26,1,200,0,0,1,12,1
16228,0,1300,26,0,500,0,0,1,12,0
8181,1,0,22,0,500,0,0,0,10,1
37950,1,0,29,0,500,0,1,1,12,0
10867,1,1060,36,0,438,0,0,0,10,1
0,0,0,35,1,463,0,0,0,8,0
55173,0,1370,28,0,582,0,0,1,10,0
32191,1,12000,38,0,410,0,0,1,14,0
0,1,0,36,1,335,0,1,1,10,0
0,0,0,49,1,500,0,0,1,12,0
24146,1,8000,30,1,335,0,0,0,11,0
8049,1,2444.656006,29,0,141,1,0,1,12,1
1140,0,250,26,0,500,0,0,1,10,0
3252,1,5994,26,0,350,1,0,1,13,0
9942,0,10500,28,0,201,0,0,0,11,0
17337,1,0,29,0,1250,0,0,1,9,0
50241,0,10,44,1,400,0,0,1,12,0
20689,1,2444.656006,27,0,335,0,1,1,14,0
30461,1,2444.656006,45,0,470,1,0,1,12,0
9798,1,3500,26,0,410,0,0,1,13,0
16463,0,2714,24,0,400,0,0,1,12,0
11327,1,2556,24,0,335,0,1,1,12,0
1516,1,0,48,0,335,0,0,1,12,0
21156,1,2444.656006,47,0,335,0,0,0,11,1
8556,1,4000,33,1,740,0,0,1,12,0
519,1,2040,22,0,510,1,0,1,11,0
0,1,0,23,0,335,1,0,1,10,0
3450,1,0,65,0,490,1,0,0,8,0
6547,0,2500,45,0,250,0,0,1,12,0
25200,1,9000,34,0,525,0,0,1,12,0
30989,1,9000,37,0,650,0,0,0,16,0
0,0,5610,22,1,550,0,0,1,12,0
29186,1,9465,46,0,335,0,0,1,12,0
0,1,0,29,0,661,0,0,1,12,0
25451,0,77,41,0,400,0,0,0,11,0
13395,1,2444.656006,37,0,151,0,1,1,12,0
0,1,0,23,1,500,0,1,1,13,0
4544,1,0,35,0,335,0,0,1,8,0
66,1,0,48,0,383,1,0,1,12,0
170,0,140,46,1,390,0,1,0,7,0
0,0,700,49,1,425,0,0,0,10,1
23433,0,1020,24,0,511,0,0,0,10,1
24897,1,0,35,0,435,0,0,0,10,1
27412,1,435,34,0,115,0,0,1,14,0
0,1,2400,35,0,201,0,0,1,12,0
1944,0,0,26,0,425,0,1,1,10,0
30756,1,0,40,1,525,0,0,0,8,1
47694,1,4900,38,0,625,0,0,1,12,0
12612,0,0,36,1,635,0,0,1,9,0
18373,1,2444.656006,25,0,450,1,0,1,12,0
39491,1,0,23,0,375,0,0,1,12,0
5607,0,1200,35,1,345,1,0,1,12,1
28667,1,6700,22,0,400,0,0,1,10,0
8196,0,2500,45,0,370,0,0,1,12,0
13680,0,180,22,0,335,1,0,1,16,0
203,1,0,27,1,465,0,0,0,9,1
37487,0,4000,31,0,500,0,0,1,12,0
5244,1,0,32,0,350,1,0,1,14,0
5883,1,640,24,0,400,0,0,1,12,0
14866,1,0,25,0,360,1,0,1,14,0
17980,1,224,39,0,350,0,0,1,16,0
2423,1,0,36,0,335,1,0,0,9,1
34828,1,5400,28,0,450,1,0,1,10,0
11007,0,5900,37,0,485,0,0,1,12,0
41987,0,48,40,1,300,0,0,0,10,1
9810,0,2444.656006,30,0,390,0,0,0,11,0
6606,1,2444.656006,27,0,550,1,0,0,10,1
5068,0,2310,33,1,525,0,0,0,10,0
468,1,2444.656006,24,0,335,1,0,1,8,0
5067,1,468,50,0,335,0,0,0,8,0
26004,1,2282,39,1,345,0,0,0,9,0
7296,1,3000,39,1,400,0,0,1,12,0
4501,1,5212,37,0,400,0,1,1,11,0
28730,0,6000,66,0,450,0,0,1,12,0
1379,0,2652,28,0,390,0,0,1,12,0
24228,0,2900,30,0,625,0,0,1,12,0
0,0,0,25,0,325,1,0,1,12,0
0,1,0,29,0,425,0,0,1,10,0
0,0,0,74,1,350,0,0,1,12,0
31047,1,4266,30,0,400,0,0,1,15,0
9477,1,2912,22,0,400,0,0,1,12,0
20720,0,6000,53,0,594,1,0,0,15,0
10042,1,1600,37,1,335,0,1,0,8,0
11496,1,0,30,0,201,0,0,1,8,1
7644,1,299,25,0,360,0,0,1,10,0
31737,0,6000,37,0,525,0,0,1,13,0
34784,0,0,24,0,380,1,0,0,11,0
9188,0,98,24,0,500,0,0,1,12,1
4618,1,1300,25,0,500,0,1,1,12,0
23421,1,500,24,0,460,1,0,1,12,0
0,1,2444.656006,34,0,450,1,0,1,11,0
2701,1,3000,61,1,1007,0,0,1,10,0
17841,1,2444.656006,26,0,418,1,0,1,11,0
14110,1,0,38,1,550,0,0,0,11,0
20016,1,9000,37,0,822,0,0,1,12,0
816,1,2000,23,0,286,1,0,1,12,0
0,1,2444.656006,23,1,350,0,0,1,9,0
16079,1,0,57,1,335,0,0,1,12,0
57,0,3287,43,0,485,0,0,1,12,0
34086,1,11500,39,0,605,0,0,1,9,0
10019,1,7000,28,0,475,0,0,1,12,0
20853,1,2444.656006,38,0,335,0,0,1,16,0
23063,1,0,36,1,500,0,1,1,12,0
26652,1,2444.656006,31,0,450,0,0,1,12,0
26094,1,8161,30,0,654,1,0,1,12,0
5564,1,2700,65,1,375,0,0,1,13,0
0,0,0,45,0,100,0,1,0,8,0
959,0,0,22,0,399,1,0,1,11,0
2814,1,0,28,0,576,1,0,1,11,0
51,1,1200,31,0,335,0,1,1,10,0
42,1,2444.656006,32,1,365,0,0,0,9,1
807,0,0,36,1,600,0,0,0,10,1
19865,1,2444.656006,25,0,400,1,0,1,12,0
4099,1,10000,27,0,500,1,0,1,12,0
10676,1,542,30,0,335,0,0,1,12,0
0,1,2444.656006,34,1,593,0,0,0,11,0
31218,1,2500,24,0,425,0,0,1,12,0
14963,1,6840,27,0,335,0,0,0,10,0
31349,1,2444.656006,45,1,564,0,0,1,10,0
0,0,465,28,0,335,0,0,0,9,0
10847,0,4368,33,0,452,0,0,1,11,0
1066,1,2444.656006,24,0,335,1,0,1,12,0
9441,0,3500,45,0,634,0,0,1,12,1
0,0,1688,29,1,600,0,0,0,8,0
11214,1,2444.656006,30,0,506,1,0,1,12,0
48,1,1700,32,1,335,0,0,1,16,0
8156,1,0,31,0,350,0,0,0,9,0
0,1,0,28,1,400,0,0,0,10,0
12690,0,2444.656006,24,0,385,0,0,1,13,0
417,0,0,36,1,350,1,0,1,15,0
27678,1,40,38,0,335,1,0,1,13,0
8756,1,7000,46,1,784,0,0,0,8,0
3276,0,0,26,0,1500,0,0,1,14,0
8671,1,1154,33,1,335,0,0,0,10,0
20917,1,300,30,0,335,0,0,1,14,0
0,0,2444.656006,33,0,795,0,1,1,12,0
6072,0,0,52,0,410,0,0,0,8,0
2766,1,0,26,0,500,1,0,1,12,0
0,1,0,29,1,350,0,0,1,14,0
18144,1,6000,50,0,612,0,0,1,13,0
2396,1,0,39,1,450,0,0,0,11,0
0,1,134,35,0,335,1,0,0,11,0
487,0,1000,30,0,500,0,0,1,10,0
36702,1,7000,37,0,500,1,0,1,12,0
0,1,6000,40,0,335,1,0,0,11,0
1258,1,0,29,1,350,0,0,0,8,1
9062,0,5000,28,0,450,0,0,0,9,0
1923,1,2444.656006,31,1,200,0,0,0,8,1
334,0,933,22,0,486,1,0,1,12,0
0,1,2444.656006,35,0,300,0,1,1,9,0
12942,1,0,33,0,550,0,0,1,12,0
6406,0,1500,32,0,500,0,1,1,9,0
0,0,0,24,0,400,0,1,0,11,0
6984,1,3497,42,1,630,0,0,1,13,1
21912,1,2444.656006,39,0,500,1,0,1,12,0
22434,1,4019,25,0,375,0,0,1,14,0
36909,1,5000,44,0,450,0,0,1,12,0
2198,1,2193,24,0,360,0,0,0,9,0
11391,1,2112,24,0,350,1,0,1,12,1
1992,1,2444.656006,28,0,335,0,0,0,11,1
6399,1,10000,24,1,628,0,0,1,12,0
26190,1,2444.656006,28,1,380,0,1,1,12,0
10143,1,0,33,0,500,0,1,1,12,0
376,1,720,27,1,400,0,0,1,9,0
20945,1,4800,29,1,481,0,0,0,14,0
22513,1,0,56,0,700,0,0,1,15,0
4146,1,0,33,0,265,1,0,1,12,0
25689,1,0,33,0,235,0,0,1,10,1
738,1,720,30,0,450,0,1,1,9,0
8938,1,5592,30,0,310,0,0,1,11,0
12381,1,2444.656006,49,0,570,1,0,0,12,0
0,1,0,31,0,400,0,1,1,8,0
22579,1,2444.656006,29,0,201,0,0,1,12,0
19887,1,0,23,0,152,0,0,1,12,0
4307,1,400,23,0,400,0,0,1,12,0
13853,0,3805,35,1,250,0,0,0,11,0
16453,1,2444.656006,48,0,400,0,0,0,8,0
38930,1,2444.656006,30,1,500,1,0,1,13,0
312,1,2064,33,0,500,0,0,0,9,0
6324,1,960,25,0,400,0,0,1,10,0
25941,0,5850,32,0,206,0,0,1,12,1
19859,1,2937,25,0,370,0,1,1,12,0
1109,1,0,25,1,405,0,0,1,12,0
3966,0,2444.656006,36,0,470,1,0,0,9,0
0,1,0,39,1,365,0,1,0,7,0
1042,1,7500,30,0,784,0,0,1,12,0
7698,1,8904,61,0,335,0,0,1,12,0
16641,1,100,24,0,335,1,0,0,9,0
48792,1,0,22,0,375,0,0,0,11,0
14131,1,2444.656006,32,0,335,0,0,1,12,0
15396,0,11000,25,0,395,1,0,1,12,0
24796,1,2444.656006,26,0,385,1,0,1,10,0
8306,1,7200,25,0,610,0,0,0,9,0
22278,1,100,22,0,425,0,1,0,10,0
4526,1,2000,26,0,400,1,0,1,11,0
307,0,2444.656006,42,0,300,0,0,0,9,0
35005,1,10000,33,0,425,0,0,0,11,0
30213,1,11869,28,0,550,1,0,1,14,0
0,1,0,29,0,535,0,0,1,13,0
0,1,2444.656006,30,0,335,0,0,1,15,0
0,1,1500,24,0,605,0,0,0,9,0
11653,1,6000,26,0,415,1,0,1,12,0
19505,1,6390,33,0,567,1,0,1,10,0
46283,1,12000,23,0,617,0,0,1,11,0
14386,0,0,67,0,440,0,0,1,12,0
3492,0,4000,30,0,810,1,0,1,14,0
10932,1,0,39,0,210,0,0,1,10,0
676,1,504,33,0,350,0,0,1,12,0
20569,1,360,52,0,557,1,0,0,9,0
17678,0,8640,31,0,350,0,1,0,10,0
18840,1,8600,34,1,450,0,1,0,8,0
36899,1,1600,42,0,475,0,1,1,17,0
5013,1,3000,53,0,450,1,0,1,12,0
9219,1,1200,37,0,525,0,0,1,11,0
8307,0,550,35,1,530,0,0,1,15,0
7587,1,2444.656006,27,0,588,0,0,1,12,0
19651,1,3677,43,0,681,0,0,1,16,0
19048,1,2444.656006,31,0,200,0,0,1,12,0
11642,1,7488,24,0,400,0,0,1,13,0
6747,0,2444.656006,26,0,263,1,0,1,14,0
7183,1,0,22,0,500,1,0,1,12,0
10755,1,1500,35,1,289,0,0,1,12,0
2936,0,2444.656006,33,0,400,0,1,1,12,0
171,1,7992,32,0,261,0,0,1,12,0
9371,1,6000,28,1,440,0,0,1,14,0
0,0,0,27,0,625,0,0,0,10,0
28023,1,0,50,0,600,0,1,1,8,0
0,1,0,47,0,335,0,1,1,16,0
9380,1,2444.656006,26,0,795,0,0,1,14,0
16169,0,0,34,0,400,1,0,1,9,0
16590,0,671,22,0,350,0,0,1,13,0
20058,1,1110,23,0,375,1,0,0,8,0
16934,0,3500,22,0,201,0,0,1,12,0
8800,1,7571,24,0,429,0,0,0,7,1
9730,1,2200,34,0,550,0,0,0,11,0
12174,1,0,23,0,500,1,0,1,12,0
9126,1,3000,26,0,385,0,0,1,12,0
5145,1,8372,43,0,420,0,1,1,8,0
2670,0,0,27,0,335,1,0,0,11,1
43215,0,8394,37,0,478,0,0,1,15,0
14481,1,4832,35,0,750,0,0,1,16,0
7279,1,1200,31,0,350,0,0,1,12,0
6587,1,0,27,0,400,0,0,0,10,0
14501,1,1400,54,0,350,0,0,0,8,0
2634,1,725,24,1,350,1,0,1,12,0
0,1,0,37,0,335,1,0,1,13,0
0,1,0,35,0,350,0,0,0,9,0
35780,1,8000,27,0,625,0,1,1,12,0
4695,0,2444.656006,53,0,400,0,0,1,12,0
15771,1,5720,49,0,550,0,1,1,15,0
15684,0,1000,27,0,430,0,0,1,12,0
29221,0,2444.656006,24,0,400,1,0,1,12,0
12396,1,0,38,1,350,0,0,1,12,0
9552,0,0,27,0,496,0,0,1,8,1
1797,0,2444.656006,24,0,360,0,1,1,10,0
